Time;Channel A;Channel B
(s);(V);(V)

0,00000000;-2,13649100;-1,00109900
0,00666670;-2,13160800;-0,98034430
0,01333340;-2,15724600;-1,00720300
0,02000010;-2,14137500;-1,00109900
0,02666680;-2,13160800;-0,98522770
0,03333350;-2,15724600;-1,00109900
0,04000020;-2,14137500;-0,99621530
0,04666690;-2,13649100;-0,99133190
0,05333360;-2,15724600;-0,99621530
0,06000030;-2,13649100;-0,99621530
0,06666700;-2,13649100;-0,99133190
0,07333370;-2,14747900;-1,01697000
0,08000040;-2,13649100;-0,98522770
0,08666710;-2,14747900;-0,99133190
0,09333380;-2,14747900;-1,00720300
0,10000050;-2,14137500;-1,00720300
0,10666720;-2,14137500;-1,00109900
0,11333390;-2,15724600;-0,99621530
0,12000060;-2,15236200;-0,99621530
0,12666730;-2,13649100;-0,99133190
0,13333400;-2,15236200;-0,99133190
0,14000070;-2,15236200;-0,98522770
0,14666740;-2,14137500;-0,98522770
0,15333410;-2,15236200;-0,99621530
0,16000080;-2,15724600;-0,99133190
0,16666750;-2,13160800;-1,00109900
0,17333420;-2,14137500;-1,00720300
0,18000090;-2,14747900;-0,98522770
0,18666760;-2,12550400;-0,98522770
0,19333430;-2,15236200;-1,00109900
0,20000100;-2,14747900;-0,99133190
0,20666770;-2,13160800;-0,97546090
0,21333440;-2,15236200;-1,00720300
0,22000110;-2,15724600;-0,99621530
0,22666780;-2,13160800;-0,99133190
0,23333450;-2,15236200;-1,00720300
0,24000120;-2,13649100;-0,99621530
0,24666790;-2,13649100;-0,97546090
0,25333460;-2,15724600;-1,00109900
0,26000130;-2,13649100;-1,00109900
0,26666800;-2,13649100;-0,98522770
0,27333470;-2,15236200;-1,00109900
0,28000140;-2,14137500;-0,99621530
0,28666810;-2,14137500;-0,99133190
0,29333480;-2,15236200;-1,00109900
0,30000150;-2,16335000;-1,00109900
0,30666819;-2,12550400;-0,99133190
0,31333489;-2,15236200;-1,00109900
0,32000159;-2,14747900;-0,98522770
0,32666829;-2,13160800;-0,99621530
0,33333499;-2,16335000;-0,99621530
0,34000169;-2,14137500;-0,98522770
0,34666839;-2,14137500;-0,99133190
0,35333509;-2,14747900;-1,00109900
0,36000179;-2,13649100;-0,99133190
0,36666849;-2,13160800;-0,97546090
0,37333519;-2,15724600;-1,00720300
0,38000189;-2,14747900;-0,99621530
0,38666859;-2,13160800;-0,99133190
0,39333529;-2,15724600;-1,00109900
0,40000199;-2,15236200;-0,98522770
0,40666869;-2,14137500;-0,99621530
0,41333539;-2,15236200;-0,99621530
0,42000209;-2,15724600;-0,99133190
0,42666879;-2,13160800;-0,98034430
0,43333549;-2,14137500;-1,00109900
0,44000219;-2,14137500;-0,98522770
0,44666889;-2,12550400;-0,98034430
0,45333559;-2,14747900;-1,00109900
0,46000229;-2,14137500;-0,99621530
0,46666899;-2,13160800;-0,98522770
0,47333569;-2,15724600;-1,01208600
0,48000239;-2,14747900;-1,00109900
0,48666909;-2,13649100;-0,97546090
0,49333579;-2,15724600;-1,00720300
0,50000249;-2,14747900;-0,99621530
0,50666919;-2,14137500;-0,98522770
0,51333589;-2,16335000;-0,99621530
