Time,V_T
0.13200001,0.4531998
0.13300001,1.811274
0.13400001,0.9048738
0.13500001,1.811274
0.13600001,0.4531998
0.13700001,-0.4516739
0.13800001,0.4531998
0.13900001,1.358074
0.14000001,-0.9048738
0.14100001,-0.4516739
0.14200001,2.717673
0.14300001,-0.4516739
0.14400001,-0.9048738
0.14500001,-0.4516739
0.14600001,0.9048738
0.14700001,0.4531998
0.14800001,0.00152593
0.14900001,2.264473
0.15000001,1.358074
0.15100001,0.00152593
0.15200001,2.264473
0.15300001,0.00152593
0.15400001,-2.717673
0.15500001,1.358074
0.15600001,0.00152593
0.15700001,1.358074
0.15800001,0.4531998
0.15900001,2.264473
0.16000001,-0.9048738
0.16100001,-0.4516739
0.16200001,-0.4516739
0.16300001,0.4531998
0.16400001,0.9048738
0.16500001,0.4531998
0.16600001,1.811274
0.16700001,0.9048738
0.16800001,-0.4516739
0.16900001,-3.170873
0.17000001,2.264473
0.17100001,0.4531998
0.17200001,1.358074
0.17300001,-1.358074
0.17400001,-0.9048738
0.17500001,0.00152593
0.17600001,-1.811274
0.17700001,-0.4516739
0.17800001,1.811274
0.17900001,-1.358074
0.18000001,-0.9048738
0.18100001,0.4531998
0.18200001,0.9048738
0.18300001,-0.9048738
0.18400001,-0.4516739
0.18500001,-1.358074
0.18600001,-0.9048738
0.18700001,0.4531998
0.18800001,0.9048738
0.18900001,2.264473
0.19000001,0.00152593
0.19100001,-0.4516739
0.19200001,2.717673
0.19300001,-0.4516739
0.19400001,-0.4516739
0.19500001,1.811274
0.19600001,0.9048738
0.19700001,2.264473
0.19800001,-1.811274
0.19900001,-0.9048738
0.20000001,-0.4516739
0.20100001,-1.811274
0.20200001,0.4531998
0.20300001,1.811274
0.20400001,0.00152593
0.20500001,0.4531998
0.20600001,-1.811274
0.20700001,-0.4516739
0.20800001,0.4531998
0.20900001,-0.9048738
0.21000001,0.00152593
0.21100001,-0.4516739
0.21200001,-0.9048738
0.21300001,-0.4516739
0.21400001,1.358074
0.21500001,1.358074
0.21600001,-0.4516739
0.21700001,0.9048738
0.21800001,0.4531998
0.21900001,-1.358074
0.22000001,-0.4516739
0.22100001,1.811274
0.22200001,0.9048738
0.22300001,-0.4516739
0.22400001,2.264473
0.22500001,2.264473
0.22600001,-0.4516739
0.22700001,0.00152593
0.22800001,-0.9048738
0.22900001,1.358074
0.23000001,0.00152593
0.23100001,-0.9048738
0.23200001,0.00152593
0.23300001,1.358074
0.23400001,0.4531998
0.23500001,-0.9048738
0.23600001,0.9048738
0.23700001,-0.4516739
0.23800001,-2.264473
0.23900001,0.4531998
0.24000001,-0.4516739
0.24100001,-0.4516739
0.24200001,0.4531998
0.24300001,-0.9048738
0.24400001,-0.9048738
0.24500001,0.4531998
0.24600001,-0.9048738
0.24700001,1.358074
0.24800001,0.4531998
0.24900001,1.811274
0.25000001,0.9048738
0.25100001,0.4531998
0.25200001,-1.811274
0.25300001,0.00152593
0.25400001,0.00152593
0.25500001,3.170873
0.25600001,0.4531998
0.25700001,0.9048738
0.25800001,0.4531998
0.25900001,0.00152593
0.26000001,0.9048738
0.26100001,0.4531998
0.26200001,-0.9048738
0.26300001,0.00152593
0.26400001,1.358074
0.26500001,0.4531998
0.26600001,-0.9048738
0.26700001,0.4531998
0.26800001,1.358074
0.26900001,0.4531998
0.27000001,0.4531998
0.27100001,0.9048738
0.27200001,0.9048738
0.27300001,-0.4516739
0.27400001,-0.9048738
0.27500001,0.9048738
0.27600001,0.9048738
0.27700001,1.358074
0.27800001,0.4531998
0.27900001,2.264473
0.28000001,0.4531998
0.28100001,-0.9048738
0.28200001,1.358074
0.28300001,2.264473
0.28400001,-1.358074
0.28500001,-0.9048738
0.28600001,0.4531998
0.28700001,0.4531998
0.28800001,-2.264473
0.28900001,-0.9048738
0.29000001,-0.4516739
0.29100001,-0.9048738
0.29200001,0.00152593
0.29300001,0.9048738
0.29400001,0.4531998
0.29500001,0.9048738
0.29600001,-1.358074
0.29700001,0.00152593
0.29800001,0.4531998
0.29900001,-0.9048738
0.30000001,-0.9048738
0.30100001,1.811274
0.30200001,0.00152593
0.30300001,-0.4516739
0.30400001,-1.358074
0.30500001,0.00152593
0.30600001,0.4531998
0.30700001,-1.358074
0.30800001,0.9048738
0.30900001,0.00152593
0.31000001,1.358074
0.31100001,0.00152593
0.31200001,-1.811274
0.31300001,0.4531998
0.31400001,0.00152593
0.31500001,-0.4516739
0.31600002,-1.811274
0.31700002,-0.9048738
0.31800002,1.358074
0.31900002,-0.4516739
0.32000002,-0.4516739
0.32100002,-1.811274
0.32200002,2.264473
0.32300002,0.4531998
0.32400002,-0.9048738
0.32500002,0.9048738
0.32600002,-0.9048738
0.32700002,3.170873
0.32800002,0.4531998
0.32900002,2.717673
0.33000002,0.4531998
0.33100002,0.4531998
0.33200002,-0.4516739
0.33300002,-0.4516739
0.33400002,0.9048738
0.33500002,-0.4516739
0.33600002,-0.9048738
0.33700002,0.4531998
0.33800002,1.358074
0.33900002,-0.4516739
0.34000002,-0.4516739
0.34100002,0.9048738
0.34200002,0.00152593
0.34300002,0.9048738
0.34400002,0.00152593
0.34500002,-1.358074
0.34600002,-0.9048738
0.34700002,0.00152593
0.34800002,-0.9048738
0.34900002,-1.358074
0.35000002,0.4531998
0.35100002,1.811274
0.35200002,0.4531998
0.35300002,0.4531998
0.35400002,0.9048738
0.35500002,0.9048738
0.35600002,0.9048738
0.35700002,-0.4516739
0.35800002,-0.4516739
0.35900002,0.9048738
0.36000002,0.00152593
0.36100002,0.00152593
0.36200002,2.717673
0.36300002,0.9048738
0.36400002,-1.358074
0.36500002,-1.811274
0.36600002,-1.358074
0.36700002,-0.9048738
0.36800002,0.00152593
0.36900002,-0.4516739
0.37000002,0.9048738
0.37100002,-1.358074
0.37200002,0.4531998
0.37300002,-0.4516739
0.37400002,1.358074
0.37500002,-0.4516739
0.37600002,0.00152593
0.37700002,0.00152593
0.37800002,0.9048738
0.37900002,2.717673
0.38000002,-0.9048738
0.38100002,0.00152593
0.38200002,-0.9048738
0.38300002,0.9048738
0.38400002,0.4531998
0.38500002,-0.4516739
0.38600002,0.00152593
0.38700002,0.4531998
0.38800002,1.811274
0.38900002,-0.4516739
0.39000002,0.00152593
0.39100002,0.9048738
0.39200002,0.00152593
0.39300002,0.4531998
0.39400002,1.358074
0.39500002,-0.9048738
0.39600002,0.00152593
0.39700002,0.4531998
0.39800002,0.00152593
0.39900002,-0.4516739
0.40000002,-0.4516739
0.40100002,0.9048738
0.40200002,-0.4516739
0.40300002,-0.4516739
0.40400002,0.00152593
0.40500002,-0.4516739
0.40600002,0.9048738
0.40700002,1.811274
0.40800002,-0.4516739
0.40900002,-0.9048738
0.41000002,0.9048738
0.41100002,0.00152593
0.41200002,0.00152593
0.41300002,0.00152593
0.41400002,-0.4516739
0.41500002,1.358074
0.41600002,0.00152593
0.41700002,0.00152593
0.41800002,-0.4516739
0.41900002,0.9048738
0.42000002,0.9048738
0.42100002,0.00152593
0.42200002,-0.4516739
0.42300002,-1.358074
0.42400002,0.9048738
0.42500002,0.4531998
0.42600002,-0.9048738
0.42700002,0.9048738
0.42800002,0.4531998
0.42900002,0.9048738
0.43000002,-1.811274
0.43100002,-2.717673
0.43200002,0.9048738
0.43300002,-0.4516739
0.43400002,0.4531998
0.43500002,-0.4516739
0.43600002,-0.4516739
0.43700002,0.00152593
0.43800002,0.4531998
0.43900002,0.00152593
0.44000002,-0.4516739
0.44100002,0.4531998
0.44200002,1.358074
0.44300002,0.4531998
0.44400002,-0.9048738
0.44500002,0.4531998
0.44600002,-1.358074
0.44700002,1.811274
0.44800002,0.4531998
0.44900002,0.9048738
0.45000002,2.264473
0.45100002,-1.358074
0.45200002,-0.4516739
0.45300002,0.9048738
0.45400002,1.358074
0.45500002,0.00152593
0.45600002,0.00152593
0.45700002,-0.4516739
0.45800002,1.358074
0.45900002,-0.4516739
0.46000002,0.00152593
0.46100002,2.264473
0.46200002,1.358074
0.46300002,0.4531998
0.46400002,0.4531998
0.46500002,-0.4516739
0.46600002,3.170873
0.46700002,1.358074
0.46800002,0.00152593
0.46900002,-1.358074
0.47000002,-2.717673
0.47100002,1.811274
0.47200002,2.264473
0.47300002,1.358074
0.47400002,-0.4516739
0.47500002,1.358074
0.47600002,1.811274
0.47700002,-0.9048738
0.47800002,-0.4516739
0.47900002,0.9048738
0.48000002,-0.4516739
0.48100002,0.4531998
0.48200002,0.4531998
0.48300002,0.00152593
0.48400002,0.4531998
0.48500002,0.00152593
0.48600002,0.4531998
0.48700002,-2.717673
0.48800002,1.358074
0.48900002,0.9048738
0.49000002,-0.4516739
0.49100002,-1.358074
0.49200002,0.00152593
0.49300002,2.264473
0.49400002,-0.4516739
0.49500002,0.00152593
0.49600002,0.00152593
0.49700002,0.4531998
0.49800002,0.9048738
0.49900002,1.358074
0.50000002,-0.4516739
0.50100002,0.00152593
0.50200002,0.00152593
0.50300002,0.9048738
0.50400002,-1.358074
0.50500002,-1.358074
0.50600002,0.9048738
0.50700002,1.358074
0.50800002,-1.358074
0.50900002,-1.811274
0.51000002,-0.4516739
0.51100002,0.9048738
0.51200002,0.00152593
0.51300002,0.9048738
0.51400002,0.4531998
0.51500002,-0.4516739
0.51600002,0.9048738
0.51700002,1.811274
0.51800002,-1.358074
0.51900002,-0.9048738
0.52000002,-1.811274
0.52100002,0.9048738
0.52200002,0.4531998
0.52300002,0.9048738
0.52400002,-0.9048738
0.52500002,-1.358074
0.52600002,0.4531998
0.52700003,0.4531998
0.52800003,0.4531998
0.52900003,0.9048738
0.53000003,0.4531998
0.53100003,0.9048738
0.53200003,-0.9048738
0.53300003,-0.4516739
0.53400003,0.9048738
0.53500003,0.9048738
0.53600003,0.4531998
0.53700003,1.358074
0.53800003,-1.358074
0.53900003,0.9048738
0.54000003,-0.9048738
0.54100003,-0.4516739
0.54200003,-0.9048738
0.54300003,0.4531998
0.54400003,0.00152593
0.54500003,-0.4516739
0.54600003,-0.4516739
0.54700003,0.4531998
0.54800003,0.00152593
0.54900003,1.811274
0.55000003,-0.9048738
0.55100003,-0.9048738
0.55200003,3.170873
0.55300003,0.00152593
0.55400003,3.170873
0.55500003,-0.4516739
0.55600003,0.4531998
0.55700003,0.9048738
0.55800003,-0.4516739
0.55900003,0.9048738
0.56000003,0.4531998
0.56100003,0.4531998
0.56200003,0.9048738
0.56300003,-0.4516739
0.56400003,-0.4516739
0.56500003,1.811274
0.56600003,0.00152593
0.56700003,-1.358074
0.56800003,0.9048738
0.56900003,0.9048738
0.57000003,-0.9048738
0.57100003,0.4531998
0.57200003,0.00152593
0.57300003,0.4531998
0.57400003,-0.9048738
0.57500003,-0.4516739
0.57600003,0.9048738
0.57700003,0.4531998
0.57800003,0.00152593
0.57900003,-0.9048738
0.58000003,-0.9048738
0.58100003,0.4531998
0.58200003,0.9048738
0.58300003,-0.4516739
0.58400003,-0.9048738
0.58500003,-0.4516739
0.58600003,1.811274
0.58700003,0.9048738
0.58800003,-2.717673
0.58900003,0.9048738
0.59000003,0.4531998
0.59100003,0.00152593
0.59200003,0.4531998
0.59300003,-0.9048738
0.59400003,-0.4516739
0.59500003,1.358074
0.59600003,0.00152593
0.59700003,0.00152593
0.59800003,0.9048738
0.59900003,0.4531998
0.60000003,0.00152593
0.60100003,-0.9048738
0.60200003,1.811274
0.60300003,1.358074
0.60400003,-1.811274
0.60500003,-0.9048738
0.60600003,0.4531998
0.60700003,0.00152593
0.60800003,0.9048738
0.60900003,-0.4516739
0.61000003,0.4531998
0.61100003,-0.4516739
0.61200003,0.4531998
0.61300003,-1.358074
0.61400003,0.00152593
0.61500003,-1.358074
0.61600003,0.9048738
0.61700003,-0.4516739
0.61800003,0.9048738
0.61900003,0.4531998
0.62000003,1.811274
0.62100003,-0.4516739
0.62200003,0.00152593
0.62300003,0.4531998
0.62400003,0.4531998
0.62500003,0.9048738
0.62600003,-0.4516739
0.62700003,0.00152593
0.62800003,0.4531998
0.62900003,-0.4516739
0.63000003,-0.4516739
0.63100003,-0.4516739
0.63200003,0.9048738
0.63300003,0.4531998
0.63400003,1.811274
0.63500003,0.00152593
0.63600003,-1.358074
0.63700003,0.4531998
0.63800003,0.9048738
0.63900003,-0.4516739
0.64000003,-0.9048738
0.64100003,-0.4516739
0.64200003,0.9048738
0.64300003,-0.9048738
0.64400003,0.4531998
0.64500003,1.811274
0.64600003,0.4531998
0.64700003,0.00152593
0.64800003,0.9048738
0.64900003,0.4531998
0.65000003,0.9048738
0.65100003,0.4531998
0.65200003,0.9048738
0.65300003,0.4531998
0.65400003,-0.4516739
0.65500003,-0.4516739
0.65600003,0.00152593
0.65700003,-0.4516739
0.65800003,0.4531998
0.65900003,1.358074
0.66000003,-0.9048738
0.66100003,0.00152593
0.66200003,1.358074
0.66300003,-0.4516739
0.66400003,0.00152593
0.66500003,0.00152593
0.66600003,0.4531998
0.66700003,0.00152593
0.66800003,-0.4516739
0.66900003,-0.9048738
0.67000003,1.811274
0.67100003,0.4531998
0.67200003,1.358074
0.67300003,0.00152593
0.67400003,-0.4516739
0.67500003,0.00152593
0.67600003,0.4531998
0.67700003,1.358074
0.67800003,1.358074
0.67900003,0.00152593
0.68000003,0.4531998
0.68100003,0.4531998
0.68200003,0.9048738
0.68300003,-0.9048738
0.68400003,-0.4516739
0.68500003,0.4531998
0.68600003,0.9048738
0.68700003,0.00152593
0.68800003,0.4531998
0.68900003,-2.717673
0.69000003,2.264473
0.69100003,-0.4516739
0.69200003,0.4531998
0.69300003,0.4531998
0.69400003,-0.9048738
0.69500003,0.00152593
0.69600003,-0.4516739
0.69700003,0.9048738
0.69800003,-1.358074
0.69900003,0.4531998
0.70000003,-0.4516739
0.70100003,0.9048738
0.70200003,0.4531998
0.70300003,0.9048738
0.70400003,-1.358074
0.70500003,0.4531998
0.70600003,0.4531998
0.70700003,-0.4516739
0.70800003,0.4531998
0.70900003,-0.9048738
0.71000003,-0.4516739
0.71100003,0.00152593
0.71200003,0.4531998
0.71300003,-0.4516739
0.71400003,2.264473
0.71500003,0.4531998
0.71600003,0.9048738
0.71700003,0.4531998
0.71800003,-0.9048738
0.71900003,-0.9048738
0.72000003,-0.4516739
0.72100003,0.4531998
0.72200003,0.00152593
0.72300003,-1.358074
0.72400003,0.4531998
0.72500003,0.00152593
0.72600003,0.9048738
0.72700003,0.9048738
0.72800003,-0.4516739
0.72900003,-1.358074
0.73000003,0.9048738
0.73100003,0.4531998
0.73200003,-0.4516739
0.73300003,0.4531998
0.73400003,0.00152593
0.73500003,0.00152593
0.73600003,-0.4516739
0.73700004,0.9048738
0.73800004,0.9048738
0.73900004,0.00152593
0.74000004,0.00152593
0.74100004,0.9048738
0.74200004,-0.4516739
0.74300004,-0.9048738
0.74400004,0.00152593
0.74500004,0.9048738
0.74600004,0.4531998
0.74700004,0.4531998
0.74800004,0.00152593
0.74900004,0.00152593
0.75000004,0.4531998
0.75100004,1.358074
0.75200004,-0.4516739
0.75300004,-0.4516739
0.75400004,1.358074
0.75500004,0.00152593
0.75600004,0.9048738
0.75700004,0.4531998
0.75800004,-0.4516739
0.75900004,0.00152593
0.76000004,0.9048738
0.76100004,0.4531998
0.76200004,-0.4516739
0.76300004,0.00152593
0.76400004,1.811274
0.76500004,-0.9048738
0.76600004,0.4531998
0.76700004,0.4531998
0.76800004,-0.4516739
0.76900004,-0.9048738
0.77000004,0.9048738
0.77100004,0.4531998
0.77200004,0.00152593
0.77300004,0.4531998
0.77400004,0.4531998
0.77500004,-1.811274
0.77600004,-0.9048738
0.77700004,0.00152593
0.77800004,-0.4516739
0.77900004,0.4531998
0.78000004,0.00152593
0.78100004,-0.4516739
0.78200004,-0.4516739
0.78300004,0.00152593
0.78400004,0.4531998
0.78500004,-0.9048738
0.78600004,0.9048738
0.78700004,-0.9048738
0.78800004,0.00152593
0.78900004,0.4531998
0.79000004,0.9048738
0.79100004,0.00152593
0.79200004,0.00152593
0.79300004,2.717673
0.79400004,-0.4516739
0.79500004,-0.4516739
0.79600004,-1.811274
0.79700004,0.4531998
0.79800004,-0.4516739
0.79900004,-0.9048738
0.80000004,-1.358074
0.80100004,0.00152593
0.80200004,0.9048738
0.80300004,0.00152593
0.80400004,0.00152593
0.80500004,1.358074
0.80600004,0.4531998
0.80700004,-0.4516739
0.80800004,0.00152593
0.80900004,0.4531998
0.81000004,1.811274
0.81100004,0.00152593
0.81200004,-1.358074
0.81300004,1.358074
0.81400004,0.4531998
0.81500004,0.00152593
0.81600004,0.4531998
0.81700004,0.9048738
0.81800004,0.4531998
0.81900004,-0.9048738
0.82000004,1.358074
0.82100004,0.4531998
0.82200004,0.9048738
0.82300004,-0.9048738
0.82400004,0.4531998
0.82500004,0.4531998
0.82600004,0.9048738
0.82700004,-0.9048738
0.82800004,0.9048738
0.82900004,-1.358074
0.83000004,0.9048738
0.83100004,1.358074
0.83200004,-0.4516739
0.83300004,0.9048738
0.83400004,0.9048738
0.83500004,0.9048738
0.83600004,0.9048738
0.83700004,0.4531998
0.83800004,-0.9048738
0.83900004,0.9048738
0.84000004,0.9048738
0.84100004,-0.4516739
0.84200004,0.9048738
0.84300004,0.00152593
0.84400004,0.4531998
0.84500004,0.9048738
0.84600004,1.811274
0.84700004,0.4531998
0.84800004,-0.4516739
0.84900004,-0.4516739
0.85000004,2.264473
0.85100004,1.358074
0.85200004,-0.4516739
0.85300004,0.9048738
0.85400004,3.170873
0.85500004,0.4531998
0.85600004,0.4531998
0.85700004,0.00152593
0.85800004,-0.4516739
0.85900004,-0.9048738
0.86000004,0.4531998
0.86100004,0.9048738
0.86200004,-0.4516739
0.86300004,-0.9048738
0.86400004,0.00152593
0.86500004,0.00152593
0.86600004,0.00152593
0.86700004,0.9048738
0.86800004,0.4531998
0.86900004,0.00152593
0.87000004,0.00152593
0.87100004,0.9048738
0.87200004,0.00152593
0.87300004,0.4531998
0.87400004,0.00152593
0.87500004,0.9048738
0.87600004,-0.4516739
0.87700004,1.358074
0.87800004,0.00152593
0.87900004,-0.9048738
0.88000004,0.9048738
0.88100004,0.9048738
0.88200004,-0.4516739
0.88300004,0.00152593
0.88400004,0.4531998
0.88500004,-0.4516739
0.88600004,-0.9048738
0.88700004,1.358074
0.88800004,0.9048738
0.88900004,0.4531998
0.89000004,-2.717673
0.89100004,0.00152593
0.89200004,0.4531998
0.89300004,-0.9048738
0.89400004,-1.358074
0.89500004,0.4531998
0.89600004,0.4531998
0.89700004,0.4531998
0.89800004,0.00152593
0.89900004,-0.9048738
0.90000004,0.9048738
0.90100004,0.9048738
0.90200004,-0.9048738
0.90300004,0.4531998
0.90400004,0.9048738
0.90500004,0.4531998
0.90600004,-0.4516739
0.90700004,-0.4516739
0.90800004,0.00152593
0.90900004,1.358074
0.91000004,0.4531998
0.91100004,-1.358074
0.91200004,-0.4516739
0.91300004,2.264473
0.91400004,0.9048738
0.91500004,-2.717673
0.91600004,0.4531998
0.91700004,-0.4516739
0.91800004,-0.4516739
0.91900004,-0.4516739
0.92000004,0.00152593
0.92100004,0.00152593
0.92200004,-1.358074
0.92300004,-0.4516739
0.92400004,-1.358074
0.92500004,2.264473
0.92600004,0.00152593
0.92700004,-1.358074
0.92800004,0.00152593
0.92900004,-1.358074
0.93000004,0.9048738
0.93100004,0.4531998
0.93200004,0.9048738
0.93300004,0.9048738
0.93400004,0.4531998
0.93500004,0.00152593
0.93600004,0.4531998
0.93700004,0.4531998
0.93800004,2.264473
0.93900004,-0.9048738
0.94000004,0.9048738
0.94100004,0.4531998
0.94200004,0.4531998
0.94300004,-0.4516739
0.94400004,0.00152593
0.94500004,-0.4516739
0.94600004,0.9048738
0.94700004,0.4531998
0.94800005,0.00152593
0.94900005,0.4531998
0.95000005,0.00152593
0.95100005,-1.358074
0.95200005,-2.264473
0.95300005,0.4531998
0.95400005,0.4531998
0.95500005,0.9048738
0.95600005,0.4531998
0.95700005,1.358074
0.95800005,0.4531998
0.95900005,-0.9048738
0.96000005,0.00152593
0.96100005,0.00152593
0.96200005,0.9048738
0.96300005,-0.4516739
0.96400005,0.4531998
0.96500005,1.358074
0.96600005,-0.9048738
0.96700005,0.00152593
0.96800005,0.4531998
0.96900005,-1.358074
0.97000005,2.717673
0.97100005,-0.4516739
0.97200005,0.9048738
0.97300005,0.00152593
0.97400005,0.4531998
0.97500005,0.9048738
0.97600005,0.00152593
0.97700005,0.4531998
0.97800005,0.4531998
0.97900005,1.358074
0.98000005,0.4531998
0.98100005,0.00152593
0.98200005,-1.811274
0.98300005,2.264473
0.98400005,-0.4516739
0.98500005,-0.4516739
0.98600005,-0.4516739
0.98700005,-0.9048738
0.98800005,0.9048738
0.98900005,0.4531998
0.99000005,-0.9048738
0.99100005,-0.9048738
0.99200005,0.00152593
0.99300005,0.9048738
0.99400005,1.811274
0.99500005,-0.4516739
0.99600005,0.9048738
0.99700005,0.9048738
0.99800005,0.4531998
0.99900005,-0.4516739
1.00000005,0.4531998
1.00100005,-0.4516739
1.00200005,-0.9048738
1.00300005,1.811274
1.00400005,0.00152593
1.00500005,-1.358074
1.00600005,0.00152593
1.00700005,-2.264473
1.00800005,2.264473
1.00900005,0.4531998
1.01000005,0.00152593
1.01100005,1.358074
1.01200005,0.4531998
1.01300005,0.9048738
1.01400005,1.811274
1.01500005,0.00152593
1.01600005,-0.4516739
1.01700005,0.00152593
1.01800005,0.9048738
1.01900005,0.00152593
1.02000005,0.00152593
1.02100005,0.9048738
1.02200005,-0.4516739
1.02300005,0.4531998
1.02400005,0.9048738
1.02500005,-0.4516739
1.02600005,0.4531998
1.02700005,-0.9048738
1.02800005,-1.811274
1.02900005,1.811274
1.03000005,0.9048738
1.03100005,0.00152593
1.03200005,1.358074
1.03300005,0.00152593
1.03400005,-2.717673
1.03500005,0.4531998
1.03600005,-2.264473
1.03700005,1.811274
1.03800005,0.4531998
1.03900005,0.4531998
1.04000005,1.358074
1.04100005,0.00152593
1.04200005,-0.4516739
1.04300005,0.00152593
1.04400005,0.4531998
1.04500005,0.9048738
1.04600005,-0.9048738
1.04700005,0.9048738
1.04800005,0.9048738
1.04900005,0.00152593
1.05000005,0.9048738
1.05100005,0.00152593
1.05200005,2.264473
1.05300005,0.00152593
1.05400005,-0.9048738
1.05500005,-0.4516739
1.05600005,0.9048738
1.05700005,-0.9048738
1.05800005,1.811274
1.05900005,-0.9048738
1.06000005,0.9048738
1.06100005,-0.4516739
1.06200005,-0.9048738
1.06300005,1.811274
1.06400005,0.4531998
1.06500005,0.9048738
1.06600005,0.4531998
1.06700005,0.00152593
1.06800005,0.00152593
1.06900005,-0.9048738
1.07000005,0.4531998
1.07100005,1.811274
1.07200005,1.358074
1.07300005,1.811274
1.07400005,0.00152593
1.07500005,2.717673
1.07600005,-0.9048738
1.07700005,0.00152593
1.07800005,0.9048738
1.07900005,-0.4516739
1.08000005,-0.4516739
1.08100005,-0.4516739
1.08200005,0.00152593
1.08300005,-0.4516739
1.08400005,-2.717673
1.08500005,0.4531998
1.08600005,-0.4516739
1.08700005,0.9048738
1.08800005,0.00152593
1.08900005,0.00152593
1.09000005,-0.9048738
1.09100005,-0.4516739
1.09200005,0.9048738
1.09300005,0.9048738
1.09400005,0.00152593
1.09500005,-1.358074
1.09600005,1.358074
1.09700005,0.9048738
1.09800005,-0.9048738
1.09900005,0.00152593
1.10000005,0.4531998
1.10100005,0.4531998
1.10200005,-0.9048738
1.10300005,0.9048738
1.10400005,0.9048738
1.10500005,-0.9048738
1.10600005,-1.358074
1.10700005,0.9048738
1.10800005,-0.4516739
1.10900005,-0.4516739
1.11000005,0.00152593
1.11100005,0.4531998
1.11200005,-1.811274
1.11300005,-2.264473
1.11400005,-1.358074
1.11500005,0.9048738
1.11600005,0.00152593
1.11700005,-0.4516739
1.11800005,1.358074
1.11900005,-0.4516739
1.12000005,-1.358074
1.12100005,0.00152593
1.12200005,0.4531998
1.12300005,-2.264473
1.12400005,-0.4516739
1.12500005,0.9048738
1.12600005,0.00152593
1.12700005,0.9048738
1.12800005,0.9048738
1.12900005,-0.9048738
1.13000005,0.9048738
1.13100005,0.4531998
1.13200005,-0.4516739
1.13300005,1.811274
1.13400005,0.9048738
1.13500005,1.358074
1.13600005,1.811274
1.13700005,-0.9048738
1.13800005,-1.358074
1.13900005,0.00152593
1.14000005,-0.4516739
1.14100005,0.00152593
1.14200005,0.4531998
1.14300005,-0.4516739
1.14400005,-0.4516739
1.14500005,-0.9048738
1.14600005,0.00152593
1.14700005,0.9048738
1.14800005,0.4531998
1.14900005,-0.4516739
1.15000005,0.4531998
1.15100005,-1.358074
1.15200005,-1.811274
1.15300005,-0.4516739
1.15400005,-1.358074
1.15500005,0.00152593
1.15600005,-0.4516739
1.15700005,0.9048738
1.15800006,-0.4516739
1.15900006,0.00152593
1.16000006,0.4531998
1.16100006,-0.4516739
1.16200006,-0.4516739
1.16300006,0.00152593
1.16400006,-0.4516739
1.16500006,0.4531998
1.16600006,-1.358074
1.16700006,0.00152593
1.16800006,1.358074
1.16900006,0.00152593
1.17000006,0.9048738
1.17100006,-0.4516739
1.17200006,-3.170873
1.17300006,0.00152593
1.17400006,1.358074
1.17500006,-0.9048738
1.17600006,0.4531998
1.17700006,0.00152593
1.17800006,-0.4516739
1.17900006,-0.9048738
1.18000006,0.9048738
1.18100006,0.4531998
1.18200006,-0.4516739
1.18300006,0.00152593
1.18400006,0.4531998
1.18500006,0.4531998
1.18600006,0.00152593
1.18700006,-1.358074
1.18800006,0.00152593
1.18900006,0.4531998
1.19000006,0.00152593
1.19100006,1.358074
1.19200006,-1.358074
1.19300006,0.9048738
1.19400006,0.9048738
1.19500006,2.264473
1.19600006,-0.4516739
1.19700006,0.9048738
1.19800006,0.4531998
1.19900006,0.00152593
1.20000006,0.4531998
1.20100006,0.00152593
1.20200006,-0.4516739
1.20300006,0.00152593
1.20400006,0.4531998
1.20500006,-1.358074
1.20600006,-0.4516739
1.20700006,-1.358074
1.20800006,-0.9048738
1.20900006,1.811274
1.21000006,0.4531998
1.21100006,0.00152593
1.21200006,-0.4516739
1.21300006,1.811274
1.21400006,0.00152593
1.21500006,-0.9048738
1.21600006,0.00152593
1.21700006,0.9048738
1.21800006,0.9048738
1.21900006,0.9048738
1.22000006,1.811274
1.22100006,0.9048738
1.22200006,-0.4516739
1.22300006,-0.4516739
1.22400006,0.00152593
1.22500006,-0.9048738
1.22600006,-0.4516739
1.22700006,0.9048738
1.22800006,0.4531998
1.22900006,-3.170873
1.23000006,-0.9048738
1.23100006,0.9048738
1.23200006,-1.358074
1.23300006,0.4531998
1.23400006,0.00152593
1.23500006,0.9048738
1.23600006,1.358074
1.23700006,0.9048738
1.23800006,-0.9048738
1.23900006,0.4531998
1.24000006,0.00152593
1.24100006,0.4531998
1.24200006,0.9048738
1.24300006,0.4531998
1.24400006,-0.9048738
1.24500006,1.358074
1.24600006,0.4531998
1.24700006,-1.358074
1.24800006,-0.9048738
1.24900006,1.358074
1.25000006,-0.4516739
1.25100006,-0.4516739
1.25200006,0.4531998
1.25300006,0.4531998
1.25400006,-1.358074
1.25500006,1.358074
1.25600006,-0.4516739
1.25700006,0.00152593
1.25800006,0.00152593
1.25900006,-0.4516739
1.26000006,-0.4516739
1.26100006,1.358074
1.26200006,0.9048738
1.26300006,0.9048738
1.26400006,0.4531998
1.26500006,0.4531998
1.26600006,0.4531998
1.26700006,0.9048738
1.26800006,-0.9048738
1.26900006,0.9048738
1.27000006,-0.4516739
1.27100006,0.00152593
1.27200006,-0.4516739
1.27300006,1.358074
1.27400006,1.358074
1.27500006,0.4531998
1.27600006,-0.9048738
1.27700006,0.4531998
1.27800006,0.9048738
1.27900006,-0.4516739
1.28000006,-0.4516739
1.28100006,0.9048738
1.28200006,-2.264473
1.28300006,0.4531998
1.28400006,2.264473
